Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Nick Madrigal","CHC",90,294,270,71,52,16,1,2,34,28,10,0,24,9,0,5,3,10,2,0.262962962,20521
2023,"Nolan Jones","COL",105,424,367,109,63,22,4,20,60,62,53,3,126,3,1,0,1,20,4,0.297002724,20529
2023,"Kutter Crawford","BOS",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20531
2023,"Vidal Brujan","TBR",33,84,76,13,11,2,0,0,14,6,5,0,21,2,0,1,1,3,2,0.171052631,20536
2023,"Jose Miranda","MIN",40,152,142,30,23,4,0,3,12,13,9,0,24,1,0,0,8,0,0,0.211267605,20538
2023,"Elehuris Montero","COL",83,307,284,69,41,15,2,11,40,39,15,0,111,5,3,0,5,0,0,0.242957746,20543
2023,"Kody Clemens","PHI",47,148,139,32,21,7,0,4,15,13,8,0,40,1,0,0,1,0,0,0.230215827,20572
2023,"Ivan Herrera","STL",12,44,37,11,9,2,0,0,6,4,5,0,11,2,0,0,1,0,0,0.297297297,20599
2023,"Logan Porter","KCR",10,38,31,6,4,1,0,1,4,3,5,0,11,1,0,1,2,0,0,0.193548387,20626
2023,"Carlos Perez","CHW",24,53,49,10,5,4,0,1,5,3,4,0,11,0,0,0,2,0,0,0.204081632,20805
2023,"Oscar Gonzalez","CLE",53,180,173,37,26,7,2,2,15,12,5,0,46,1,1,0,2,0,0,0.213872832,20970
2023,"Trey Cabbage","LAA",21,56,53,11,7,3,0,1,5,7,2,0,26,0,1,0,1,1,1,0.207547169,21078
2023,"Alejo Lopez","CIN",1,2,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.5,21127
2023,"Sean Bouchard","COL",15,43,38,12,6,2,0,4,11,7,4,0,14,0,1,0,0,0,1,0.315789473,21270
2023,"Dalton Guthrie","PHI",14,28,24,4,3,1,0,0,4,0,3,0,7,1,0,0,0,0,0,0.166666666,21293
2023,"Lars Nootbaar","STL",116,503,426,111,73,23,1,14,74,46,72,2,99,1,3,1,7,11,1,0.26056338,21454
2023,"Nico Hoerner","CHC",150,688,619,175,135,27,4,9,98,68,49,0,83,14,5,1,12,43,7,0.282714054,21479
2023,"Luken Baker","STL",33,99,86,18,13,3,0,2,9,10,13,0,31,0,0,0,1,0,0,0.209302325,21497
2023,"Trevor Larnach","MIN",58,212,183,39,21,7,3,8,26,40,27,1,72,0,2,0,2,1,1,0.213114754,21501
2023,"Jonathan India","CIN",119,529,454,111,71,23,0,17,78,61,52,0,109,16,7,0,13,14,2,0.244493392,21523
2023,"Joey Bart","SFG",28,95,87,18,13,5,0,0,9,5,3,0,23,4,1,0,0,0,0,0.206896551,21524
2023,"Cal Raleigh","SEA",145,569,513,119,65,23,1,30,78,75,54,1,158,1,1,0,6,0,0,0.23196881,21534
2023,"Connor Kaiser","COL",2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21535
2023,"Nick Fortes","MIA",100,323,294,60,44,10,0,6,33,26,17,0,59,7,2,3,12,4,2,0.204081632,21538
2023,"Coco Montes","COL",17,41,38,7,4,2,0,1,3,3,2,0,12,1,0,0,0,0,0,0.184210526,21547
2023,"Matt Vierling","DET",132,530,479,125,89,21,5,10,63,44,44,1,112,5,1,1,8,6,6,0.260960334,21558
2023,"Alfonso Rivas III","2 Tms",39,123,109,25,11,10,1,3,8,15,9,0,36,3,1,1,1,1,0,0.229357798,21560
2023,"Romy Gonzalez","CHW",36,97,93,18,9,4,2,3,11,14,2,0,36,0,1,1,0,7,0,0.193548387,21562
2023,"Cesar Salazar","HOU",10,19,18,2,2,0,0,0,1,0,1,0,6,0,0,0,1,0,0,0.111111111,21587
2023,"Kyle Isbel","KCR",89,313,292,70,41,22,2,5,45,34,17,0,59,1,2,1,5,7,1,0.239726027,21614
2023,"Alec Bohm","PHI",145,611,558,153,102,31,0,20,74,97,42,1,94,5,6,0,23,4,1,0.274193548,21618
2023,"Jake McCarthy","ARI",94,312,276,67,53,7,5,2,37,16,26,0,62,5,1,4,4,26,4,0.242753623,21622
2023,"Nick Maton","DET",92,293,249,43,26,9,0,8,29,32,38,1,73,3,2,1,4,1,2,0.172690763,21635
2023,"Jeremy Pena","HOU",149,634,577,152,107,32,3,10,81,52,43,1,129,9,1,1,11,13,9,0.263431542,21636
2023,"Miguel Amaya","CHC",51,156,131,28,19,4,0,5,17,18,12,0,40,11,1,1,2,0,0,0.213740458,21693
2023,"Oswaldo Cabrera","NYY",100,330,298,63,47,11,0,5,35,29,25,1,72,2,2,3,6,8,0,0.211409395,21707
2023,"Oneil Cruz","PIT",9,40,32,8,6,1,0,1,7,4,7,0,8,0,1,0,0,3,0,0.25,21711
2023,"Enmanuel Valdez","BOS",46,149,139,37,23,8,0,6,17,19,8,0,37,1,0,0,4,5,1,0.26618705,21716
2023,"Jose Fermin","STL",19,61,51,12,11,1,0,0,2,4,6,0,8,2,0,2,1,0,1,0.235294117,21746
2023,"Esteury Ruiz","OAK",129,497,449,114,84,24,1,5,47,47,20,1,99,16,1,4,7,67,13,0.25389755,21780
2023,"Jonathan Aranda","TBR",34,103,87,20,13,4,1,2,13,13,13,1,31,2,1,0,1,0,0,0.229885057,21837
2023,"Freddy Fermin","KCR",63,235,217,61,41,10,1,9,26,32,13,0,50,1,3,1,11,0,0,0.28110599,21840
2023,"Will Benson","CIN",107,329,287,79,45,15,8,11,51,31,40,0,103,1,1,0,3,19,3,0.275261324,21853
2023,"Bo Naylor","CLE",67,230,198,47,23,13,0,11,33,32,30,1,53,1,1,0,2,5,0,0.237373737,21865
2023,"Christopher Morel","CHC",107,429,388,96,50,17,3,26,62,70,36,0,133,2,2,1,7,6,2,0.24742268,21897
2023,"Rodolfo Castro","2 Tms",85,256,227,48,35,7,0,6,21,24,23,1,74,5,1,0,4,1,4,0.211453744,21987
2023,"Dane Myers","MIA",21,70,67,18,14,3,0,1,9,9,2,0,19,0,1,0,1,1,1,0.268656716,22054
2023,"Nick Pratto","KCR",89,345,306,71,48,16,0,7,33,35,29,0,138,6,4,0,3,1,1,0.232026143,22117
2023,"Akil Baddoo","DET",109,357,312,68,43,13,1,11,40,34,42,2,89,0,1,2,4,14,3,0.217948717,22168
2023,"Cal Mitchell","PIT",2,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22169
2023,"Mark Vientos","NYM",65,233,218,46,31,5,1,9,19,22,10,0,71,3,2,0,5,1,0,0.211009174,22184
2023,"Brice Turang","MIL",130,448,404,88,70,9,3,6,46,34,38,1,94,1,2,3,9,26,4,0.217821782,22186
2023,"MJ Melendez","KCR",148,602,533,125,75,29,5,16,65,56,62,2,170,3,4,0,4,6,4,0.234521575,22197
2023,"Jeter Downs","WSN",5,9,5,2,2,0,0,0,4,1,4,0,1,0,0,0,0,2,0,0.4,22202
2023,"Sam Huff","TEX",19,45,43,11,6,2,0,3,5,6,2,0,17,0,0,0,1,0,0,0.255813953,22209
2023,"Luis Campusano","SDP",48,174,163,52,38,7,0,7,27,30,7,0,21,3,1,0,8,0,0,0.319018404,22217
2023,"Mason McCoy","TOR",3,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,22232
2023,"Jack Suwinski","PIT",141,534,447,100,51,21,2,26,63,74,75,2,172,6,6,0,2,13,2,0.223713646,22244
2023,"Bubba Thompson","TEX",31,60,53,9,4,4,1,0,10,4,4,0,16,1,1,1,0,4,2,0.16981132,22261
2023,"Nolan Gorman","STL",118,464,406,96,52,17,0,27,59,76,53,1,148,3,2,0,5,7,2,0.236453201,22263
2023,"Xavier Edwards","MIA",28,84,78,23,20,3,0,0,12,3,3,0,14,1,0,2,1,5,0,0.294871794,22266
2023,"Samad Taylor","KCR",27,69,60,12,9,2,1,0,11,4,7,0,22,0,1,1,1,8,0,0.2,22274
2023,"Jake Burger","2 Tms",141,540,492,123,60,28,1,34,71,80,32,0,149,12,4,0,4,1,1,0.25,22275
2023,"Nick Allen","OAK",98,329,303,67,57,4,2,4,29,20,17,0,52,1,2,6,8,5,1,0.221122112,22277
2023,"Cal Stevenson","SFG",4,12,9,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,22411
2023,"Taylor Walls","TBR",94,349,303,61,39,12,2,8,50,36,44,0,92,1,0,1,1,22,1,0.201320132,22458
2023,"Livan Soto","LAA",4,12,9,2,2,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0.222222222,22471
2023,"Buddy Kennedy","ARI",10,29,24,4,3,1,0,0,1,1,4,0,6,1,0,0,0,0,0,0.166666666,22505
2023,"Triston Casas","BOS",131,502,429,113,66,21,2,24,66,65,70,2,126,1,2,0,7,0,0,0.263403263,22514
2023,"Heliot Ramos","SFG",24,60,56,10,5,4,0,1,5,2,4,0,20,0,0,0,1,0,0,0.178571428,22515
2023,"Tyler Freeman","CLE",60,168,153,37,26,7,0,4,20,18,10,0,30,2,1,2,3,5,0,0.241830065,22532
2023,"Lawrence Butler","OAK",41,129,123,26,18,4,0,4,10,10,4,0,35,1,1,0,5,0,0,0.211382113,22542
2023,"Michael Siani","2 Tms",6,6,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,22557
2023,"Jarred Kelenic","SEA",105,416,372,94,56,25,2,11,44,49,41,4,132,1,2,0,6,13,5,0.252688172,22558
2023,"Gabriel Arias","CLE",106,345,315,66,41,15,0,10,36,26,28,0,113,1,1,0,9,3,4,0.209523809,22563
2023,"Alejandro Kirk","TOR",121,422,372,93,69,16,0,8,34,43,42,1,45,6,2,0,21,0,0,0.25,22581
2023,"Jordan Diaz","OAK",88,293,272,60,41,9,0,10,20,27,17,0,69,3,1,0,10,0,1,0.220588235,22650
2023,"Gabriel Moreno","ARI",107,380,341,97,70,19,1,7,33,50,29,0,75,3,7,0,17,6,2,0.284457478,22664
2023,"Maikel Garcia","KCR",123,515,464,126,98,20,4,4,59,50,38,0,115,2,10,1,9,23,7,0.271551724,22715
2023,"Geraldo Perdomo","ARI",137,495,407,100,70,20,4,6,71,47,64,1,86,6,4,14,2,16,4,0.245700245,22799
2023,"Oswald Peraza","NYY",52,191,173,33,23,8,0,2,15,14,13,0,50,5,0,0,1,4,3,0.190751445,22823
2023,"Alexander Canario","CHC",6,17,17,5,2,1,1,1,1,6,0,0,8,0,0,0,0,0,0,0.294117647,22842
2023,"Tucupita Marcano","PIT",68,220,202,47,30,12,2,3,16,18,10,0,35,3,2,3,2,5,2,0.232673267,22871
2023,"Lenyn Sosa","CHW",51,173,164,33,21,6,0,6,12,14,5,1,40,0,1,3,3,0,1,0.201219512,22896
2023,"Yainer Diaz","HOU",104,377,355,100,55,22,0,23,51,60,11,0,74,5,6,0,12,0,0,0.28169014,23003
2023,"Canaan Smith-Njigba","PIT",13,37,32,4,2,1,1,0,3,5,4,0,16,0,1,0,1,1,0,0.125,23264
2023,"Jacob Amaya","MIA",4,9,9,2,2,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0.222222222,23296
2023,"Ryan Noda","OAK",128,495,406,93,54,22,1,16,63,54,77,1,170,10,2,0,4,3,1,0.229064039,23312
2023,"Nelson Velazquez","2 Tms",50,179,162,38,15,6,0,17,35,34,14,0,51,2,1,0,3,0,0,0.234567901,23359
2023,"Jose Barrero","CIN",43,149,133,29,19,8,0,2,15,17,15,0,44,0,1,0,1,3,2,0.218045112,23378
2023,"Jose Caballero","SEA",99,280,231,51,37,9,1,4,37,26,28,0,66,17,4,0,0,26,3,0.22077922,23401
2023,"Chandler Seagle","SDP",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23552
2023,"Davis Schneider","TOR",35,141,116,32,11,12,1,8,23,20,21,0,43,4,0,0,2,1,0,0.275862068,23565
2023,"Wander Franco","TBR",112,491,442,124,78,23,6,17,65,58,42,3,69,3,4,0,18,30,10,0.280542986,23667
2023,"Brayan Rocchio","CLE",23,86,81,20,14,6,0,0,9,8,4,0,27,0,1,0,4,0,0,0.24691358,23690
2023,"Jose Tena","CLE",15,34,31,7,5,2,0,0,2,3,3,0,13,0,0,0,0,0,0,0.225806451,23691
2023,"Everson Pereira","NYY",26,103,93,14,10,4,0,0,6,10,8,0,40,2,0,0,1,4,0,0.150537634,23695
2023,"Julio Rodriguez","SEA",155,714,654,180,109,37,2,32,102,103,47,6,175,11,2,0,14,37,10,0.275229357,23697
2023,"Ronny Mauricio","NYM",26,108,101,25,19,4,0,2,11,9,7,0,31,0,0,0,2,7,0,0.247524752,23698
2023,"Ezequiel Duran","TEX",122,439,406,112,74,22,2,14,55,46,23,1,120,7,2,1,7,8,4,0.275862068,23733
2023,"Wilyer Abreu","BOS",27,85,76,24,16,6,0,2,10,14,9,0,23,0,0,0,0,3,1,0.315789473,23772
2023,"Jordyn Adams","LAA",14,40,39,5,5,0,0,0,1,1,0,0,16,0,1,0,0,1,2,0.128205128,23788
2023,"Alek Thomas","ARI",115,402,374,86,55,17,5,9,51,39,19,1,86,4,3,2,5,9,1,0.229946524,23792
2023,"Parker Meadows","DET",36,145,125,29,20,4,2,3,19,13,17,1,37,2,1,0,0,8,1,0.232,23800
2023,"Ji Hwan Bae","PIT",103,371,334,77,56,17,2,2,54,32,30,0,92,2,2,3,4,24,9,0.230538922,23818
2023,"Osleivis Basabe","TBR",31,94,87,19,13,5,0,1,15,12,6,0,25,1,0,0,2,0,1,0.218390804,23985
2023,"Curtis Mead","TBR",24,92,83,21,16,3,1,1,12,5,7,0,21,2,0,0,3,0,0,0.253012048,23986
2023,"Ezequiel Tovar","COL",152,615,581,147,91,37,4,15,79,73,25,0,166,4,3,2,10,11,5,0.253012048,24064
2023,"Ceddanne Rafaela","BOS",26,89,83,20,12,6,0,2,11,5,4,0,28,1,1,0,2,3,1,0.240963855,24262
2023,"Liover Peguero","PIT",56,213,198,47,35,4,1,7,21,26,11,0,67,1,1,2,6,6,2,0.237373737,24273
2023,"Johan Rojas","PHI",50,164,149,45,32,9,2,2,24,23,5,0,42,4,0,6,1,14,1,0.302013422,24336
2023,"Jose Rodriguez","CHW",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24388
2023,"Terrin Vavra","BAL",24,56,49,12,12,0,0,0,9,5,5,0,12,0,0,2,5,1,0,0.244897959,24400
2023,"J.P. Martinez","TEX",15,44,40,9,7,1,0,1,7,4,2,0,16,0,2,0,0,0,0,0.225,24451
2023,"Tyler Cropley","KCR",2,7,6,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0.166666666,24485
2023,"Richie Palacios","STL",32,102,93,24,12,6,0,6,9,16,6,0,11,1,1,1,1,2,0,0.258064516,24589
2023,"Jonathan Ornelas","TEX",7,8,7,1,1,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0.142857142,24597
2023,"Steven Kwan","CLE",157,718,638,171,123,36,7,5,93,54,70,2,75,3,6,1,9,21,3,0.268025078,24610
2023,"Jarren Duran","BOS",100,362,332,98,54,34,2,8,46,40,24,1,90,3,2,0,3,24,2,0.295180722,24617
2023,"Ryan Jeffers","MIN",91,335,286,79,48,15,2,14,46,43,33,1,93,10,2,4,6,3,2,0.276223776,24618
2023,"Owen Miller","MIL",88,314,291,76,54,17,0,5,29,27,17,1,61,2,4,0,6,13,2,0.261168384,24655
2023,"Brendan Donovan","STL",93,371,327,93,71,10,1,11,48,34,33,2,53,9,1,1,4,5,1,0.284403669,24679
2023,"Jonah Bride","OAK",38,106,88,15,12,3,0,0,9,7,11,0,22,4,2,1,3,0,1,0.170454545,24703
2023,"Logan O'Hoppe","LAA",51,199,182,43,23,6,0,14,23,29,14,0,48,2,1,0,4,0,1,0.236263736,24729
2023,"James Outman","LAD",150,567,483,120,78,16,3,23,86,70,68,1,181,12,4,0,4,16,3,0.248447204,24770
2023,"David Villar","SFG",43,140,124,18,7,6,0,5,15,12,11,0,45,4,1,0,1,1,1,0.14516129,24782
2023,"David Fry","CLE",44,113,101,24,14,6,0,4,12,15,8,0,30,4,0,0,3,2,0,0.237623762,24934
2023,"Vinny Capra","PIT",8,21,18,3,2,1,0,0,3,1,2,0,5,0,0,1,0,0,0,0.166666666,25040
2023,"Nate Eaton","KCR",21,56,53,4,4,0,0,0,2,1,2,0,21,1,0,0,0,3,0,0.075471698,25055
2023,"David Hensley","HOU",29,94,84,10,8,1,0,1,12,3,10,0,35,0,0,0,0,1,0,0.119047619,25111
2023,"Endy Rodriguez","PIT",56,204,186,41,29,7,2,3,27,13,17,0,49,0,1,0,3,0,0,0.220430107,25332
2023,"Michael Stefanic","LAA",24,71,62,18,15,2,1,0,5,6,8,0,8,1,0,0,0,0,1,0.29032258,25353
2023,"Peyton Burdick","MIA",12,37,33,6,3,2,0,1,4,2,3,0,18,1,0,0,0,1,0,0.181818181,25459
2023,"Cam Eden","TOR",3,6,6,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.166666666,25476
2023,"Brenton Doyle","COL",122,431,399,81,50,16,5,10,48,48,22,0,151,4,3,3,9,22,5,0.203007518,25479
2023,"TJ Hopkins","CIN",21,44,41,7,7,0,0,0,7,1,2,0,17,1,0,0,1,1,0,0.170731707,25482
2023,"Joey Ortiz","BAL",14,34,33,7,6,1,0,0,4,4,0,0,9,0,1,0,2,0,0,0.212121212,25493
2023,"Cade Marlowe","SEA",31,100,88,21,13,3,2,3,14,11,12,0,33,0,0,0,1,4,2,0.238636363,25505
2023,"Korey Lee","CHW",23,70,65,5,3,1,0,1,4,3,5,0,20,0,0,0,0,0,0,0.076923076,25543
2023,"Jake Alu","WSN",50,175,159,36,31,2,1,2,14,16,10,0,42,3,2,1,2,5,1,0.226415094,25569
2023,"Marco Luciano","SFG",13,45,39,9,6,3,0,0,4,0,6,0,17,0,0,0,0,1,0,0.23076923,25616
2023,"Drew Millas","WSN",11,33,28,8,5,2,0,1,1,6,4,0,5,0,0,1,2,0,0,0.285714285,25643
2023,"Will Brennan","CLE",134,455,432,115,86,24,0,5,41,41,16,2,57,5,2,0,4,13,5,0.266203703,25660
2023,"Bobby Witt Jr.","KCR",158,694,641,177,108,28,11,30,97,96,40,1,121,4,8,1,11,49,15,0.276131045,25764
2023,"CJ Abrams","WSN",151,614,563,138,86,28,6,18,83,64,32,2,118,13,3,3,7,47,4,0.245115452,25768
2023,"Blake Sabol","SFG",109,344,310,73,50,10,0,13,36,44,24,0,117,6,2,2,4,4,2,0.23548387,25805
2023,"Jared Triolo","PIT",54,209,181,54,42,9,0,3,30,21,24,0,63,3,1,0,0,6,1,0.298342541,25807
2023,"Grae Kessinger","HOU",22,45,40,8,5,2,0,1,3,1,5,0,12,0,0,0,0,0,1,0.2,25813
2023,"Shea Langeliers","OAK",131,490,448,92,47,19,4,22,52,63,34,2,143,5,2,1,10,3,2,0.205357142,25816
2023,"Braden Shewmake","ATL",1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25817
2023,"Andre Lipcius","DET",13,38,35,10,8,1,0,1,3,4,3,0,8,0,0,0,1,0,0,0.285714285,25822
2023,"Michael Toglia","COL",42,152,141,23,14,5,0,4,18,9,10,0,50,1,0,0,3,1,1,0.163120567,25845
2023,"Ryan Kreidler","DET",10,18,18,2,2,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0.111111111,25867
2023,"Corbin Carroll","ARI",153,645,565,161,96,30,10,25,116,76,57,1,125,13,4,6,7,54,5,0.284955752,25878
2023,"Michael Harris II","ATL",138,539,505,148,94,33,3,18,76,57,25,1,101,5,3,1,8,20,4,0.293069306,25931
2023,"Kerry Carpenter","DET",118,459,418,116,77,17,2,20,57,64,32,3,115,8,1,0,5,6,0,0.277511961,25961
2023,"Riley Greene","DET",99,416,378,109,75,19,4,11,51,37,35,0,114,1,2,0,7,7,0,0.288359788,25976
2023,"Vaughn Grissom","ATL",22,80,75,21,17,3,1,0,5,9,2,0,15,2,1,0,2,0,1,0.28,26031
2023,"Francisco Alvarez","NYM",121,423,382,80,43,12,0,25,51,63,34,0,110,6,1,0,14,2,0,0.209424083,26121
2023,"Brett Baty","NYM",107,389,353,75,54,12,0,9,41,34,29,0,109,2,1,1,8,2,0,0.212464589,26123
2023,"Dominic Fletcher","ARI",27,102,93,28,20,5,1,2,10,14,7,1,22,0,0,2,0,0,2,0.301075268,26149
2023,"Kyle Stowers","BAL",11,33,30,2,2,0,0,0,1,0,3,0,12,0,0,0,1,0,0,0.066666666,26151
2023,"Andrew Vaughn","CHW",151,615,566,146,93,30,2,21,67,80,36,0,129,11,2,0,15,0,0,0.25795053,26197
2023,"Tyler Fitzgerald","SFG",10,34,32,7,3,2,0,2,3,5,2,0,10,0,0,0,0,2,0,0.21875,26208
2023,"Adley Rutschman","BAL",154,687,588,163,111,31,1,20,84,80,92,6,101,2,5,0,14,1,2,0.277210884,26288
2023,"Gunnar Henderson","BAL",150,622,560,143,77,29,9,28,100,82,56,1,159,3,3,0,10,10,3,0.255357142,26289
2023,"Bryson Stott","PHI",151,640,585,164,115,32,2,15,78,62,39,1,100,7,8,1,10,31,3,0.28034188,26294
2023,"Josh Jung","TEX",122,515,478,127,78,25,1,23,75,70,30,0,151,5,2,0,7,1,3,0.265690376,26299
2023,"Michael Busch","LAD",26,81,72,12,7,3,0,2,9,7,8,0,27,0,1,0,0,1,0,0.166666666,26319
2023,"Spencer Steer","CIN",156,665,582,158,95,37,3,23,74,86,68,0,139,11,4,0,9,15,3,0.271477663,26323
2023,"Jonny DeLuca","LAD",24,45,42,11,8,1,0,2,5,6,3,0,8,0,0,0,0,1,0,0.261904761,26365
2023,"JJ Bleday","OAK",81,303,256,50,29,11,0,10,35,27,42,0,72,2,3,0,3,5,1,0.1953125,26368
2023,"Josh Smith","TEX",82,232,195,36,21,8,1,6,29,15,25,0,55,9,1,2,3,1,0,0.184615384,26396
2023,"Kyren Paris","LAA",15,46,40,4,4,0,0,0,4,1,4,0,17,1,0,1,0,3,0,0.1,26420
2023,"Dominic Canzone","2 Tms",58,182,173,38,19,13,0,6,23,21,8,0,32,1,0,0,5,1,0,0.219653179,26438
2023,"Matt Wallner","MIN",72,254,213,53,27,11,1,14,42,41,28,1,80,13,0,0,1,2,1,0.248826291,26466
2023,"Luis Matos","SFG",76,253,228,57,41,13,1,2,24,14,20,0,33,3,0,2,3,3,0,0.25,26467
2023,"Spencer Horwitz","TOR",15,44,39,10,7,2,0,1,5,7,4,0,12,1,0,0,1,0,0,0.256410256,26477
2023,"Noelvi Marte","CIN",33,123,114,36,26,7,0,3,15,15,8,0,25,1,0,0,1,6,2,0.315789473,26517
2023,"Elly De La Cruz","CIN",98,427,388,91,56,15,7,13,67,44,35,3,144,2,1,1,6,35,8,0.234536082,26668
2023,"Spencer Torkelson","DET",159,684,606,141,75,34,1,31,88,94,67,1,171,6,5,0,15,3,0,0.232673267,27465
2023,"Tyler Soderstrom","OAK",44,138,125,20,16,1,0,3,9,7,11,0,43,1,1,0,6,0,0,0.16,27467
2023,"Jordan Walker","STL",117,465,420,116,79,19,2,16,51,51,37,0,104,6,2,0,9,7,4,0.276190476,27475
2023,"Patrick Bailey","SFG",94,353,326,76,50,18,1,7,29,48,21,0,100,3,1,2,8,1,0,0.233128834,27478
2023,"Masyn Winn","STL",36,137,122,21,17,2,0,2,8,12,10,0,26,0,3,2,1,2,1,0.172131147,27479
2023,"Nick Gonzales","PIT",35,128,115,24,13,8,1,2,12,13,6,0,36,4,2,1,0,0,1,0.208695652,27490
2023,"Ha-Seong Kim","SDP",148,626,538,140,100,23,0,17,84,60,75,1,124,3,5,5,7,38,9,0.260223048,27506
2023,"David Hamilton","BOS",13,39,33,4,2,2,0,0,2,0,6,0,10,0,0,0,1,2,1,0.121212121,27531
2023,"Edouard Julien","MIN",107,408,338,89,56,16,1,16,60,37,64,0,128,2,3,1,8,3,0,0.263313609,27534
2023,"Garrett Mitchell","MIL",19,73,65,16,10,2,1,3,10,7,7,0,26,0,1,0,0,1,1,0.246153846,27555
2023,"Austin Wells","NYY",19,75,70,16,6,6,0,4,8,13,3,0,14,0,1,0,3,0,0,0.228571428,27562
2023,"Casey Schmitt","SFG",86,277,253,52,32,15,0,5,28,30,13,0,65,5,3,3,7,2,1,0.205533596,27577
2023,"Alika Williams","PIT",36,112,101,20,15,5,0,0,7,6,9,0,35,1,0,1,2,0,0,0.198019801,27604
2023,"Alec Burleson","STL",107,347,315,77,48,20,1,8,34,36,23,0,45,3,2,1,13,3,1,0.244444444,27615
2023,"Nick Loftin","KCR",19,68,62,20,14,5,1,0,10,10,4,0,12,1,1,0,0,2,0,0.322580645,27630
2023,"Anthony Volpe","NYY",156,601,541,113,65,23,4,21,62,60,52,0,167,5,2,1,10,24,5,0.208872458,27647
2023,"Vinnie Pasquantino","KCR",61,260,231,57,31,17,0,9,24,26,25,2,31,2,1,0,7,0,0,0.246753246,27676
2023,"Michael Massey","KCR",128,461,428,98,64,18,1,15,42,55,24,0,99,4,4,1,3,6,2,0.228971962,27684
2023,"Joey Wiemer","MIL",124,410,367,75,43,19,0,13,48,42,36,0,116,5,2,0,4,11,4,0.204359673,27690
2023,"Brett Wisely","SFG",46,131,120,21,14,5,0,2,10,8,9,0,40,0,1,1,2,2,1,0.175,27735
2023,"Pete Crow-Armstrong","CHC",11,19,14,0,0,0,0,0,3,1,3,0,7,0,0,2,0,2,2,0,27769
2023,"Evan Carter","TEX",22,75,62,19,9,4,1,5,15,12,12,1,24,0,1,0,1,3,0,0.306451612,27790
2023,"Jordan Westburg","BAL",67,228,208,54,32,17,2,3,26,23,16,0,56,1,3,0,3,4,1,0.259615384,27815
2023,"Matt Mervis","CHC",27,99,90,15,10,2,0,3,8,11,8,0,32,1,0,0,1,0,0,0.166666666,27845
2023,"Jasson Dominguez","NYY",8,33,31,8,3,1,0,4,6,7,2,0,8,0,0,0,1,1,0,0.258064516,28080
2023,"Junior Caminero","TBR",7,36,34,8,6,1,0,1,4,7,2,0,8,0,0,0,2,0,0,0.235294117,28163
2023,"Colton Cowser","BAL",22,77,61,7,5,2,0,0,15,4,13,0,22,2,1,0,1,1,0,0.114754098,29591
2023,"Henry Davis","PIT",62,255,225,48,31,10,0,7,27,24,25,2,69,4,1,0,3,3,5,0.213333333,29617
2023,"Sal Frelick","MIL",57,223,191,47,34,9,1,3,29,24,28,0,37,1,3,0,2,7,0,0.246073298,29622
2023,"Matt McLain","CIN",88,403,365,106,63,23,4,16,65,50,31,0,115,7,0,0,5,14,5,0.290410958,29695
2023,"Hunter Goodman","COL",23,77,70,14,6,4,3,1,6,17,5,0,24,0,2,0,2,1,0,0.2,29715
2023,"Zack Gelof","OAK",69,300,270,72,37,20,1,14,40,32,26,1,82,3,1,0,5,14,2,0.266666666,29766
2023,"Jacob Young","WSN",33,121,107,27,19,7,1,0,9,12,10,0,22,1,0,3,2,13,0,0.252336448,29931
2023,"Jordan Lawlar","ARI",12,34,31,4,4,0,0,0,2,0,2,0,11,1,0,0,0,1,1,0.129032258,29976
2023,"Christian Encarnacion-Strand","CIN",63,241,222,60,40,7,0,13,29,37,14,0,69,5,0,0,5,2,0,0.27027027,30011
2023,"Seiya Suzuki","CHC",137,583,515,147,90,31,6,20,75,74,59,3,130,2,7,0,8,6,7,0.285436893,30116
2023,"Oscar Colas","CHW",73,263,245,53,39,9,0,5,32,19,12,1,71,2,2,2,5,4,3,0.21632653,30162
2023,"Heston Kjerstad","BAL",13,33,30,7,4,1,0,2,3,3,2,0,10,0,0,0,0,0,0,0.233333333,31166
2023,"Zach Neto","LAA",82,329,289,65,39,17,0,9,38,34,20,0,77,16,3,1,5,5,1,0.224913494,31347
