Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2019,"Chad Pinder","OAK",27,95,89,25,16,6,0,3,14,11,4,0,17,1,1,0,0,0,1,0.280898876,15191
2019,"Jake Bauers","CLE",26,99,87,21,15,3,0,3,12,11,11,0,21,0,1,0,1,1,1,0.24137931,15194
2019,"Brandon Dixon","DET",5,19,18,6,4,2,0,0,0,4,1,0,7,0,0,0,0,0,0,0.333333333,15214
2019,"Adam Frazier","PIT",24,105,93,24,18,5,0,1,13,6,10,0,15,1,0,1,1,2,1,0.258064516,15223
2019,"Shane Carle","ATL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15258
2019,"Austin Wynns","BAL",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15271
2019,"Mike Tauchman","NYY",20,71,62,11,4,4,0,3,10,8,9,0,21,0,0,0,3,1,0,0.177419354,15274
2019,"Garrett Cooper","MIA",4,9,8,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,15279
2019,"Steven Brault","PIT",1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,15291
2019,"Frank Schwindel","KCR",6,15,15,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.066666666,15351
2019,"Jeff McNeil","NYM",28,116,100,37,27,8,1,1,15,12,10,2,11,6,0,0,2,0,3,0.37,15362
2019,"Kris Bryant","CHC",26,121,100,23,10,10,0,3,18,13,15,0,22,5,1,0,1,1,0,0.23,15429
2019,"Ryon Healy","SEA",31,130,116,27,9,13,0,5,20,21,11,0,26,1,2,0,1,0,0,0.23275862,15447
2019,"Nick Pivetta","PHI",4,7,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15454
2019,"Hunter Renfroe","SDP",25,82,75,18,6,5,1,6,9,12,6,0,19,0,1,0,2,1,0,0.24,15464
2019,"Antonio Senzatela","COL",3,7,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,15488
2019,"Amed Rosario","NYM",27,113,106,29,21,4,2,2,10,17,7,1,26,0,0,0,2,3,1,0.273584905,15518
2019,"Tyler White","HOU",17,55,46,12,10,2,0,0,4,0,9,0,19,0,0,0,1,0,0,0.260869565,15564
2019,"Mike Ford","NYY",8,32,24,4,2,1,0,1,6,2,7,2,8,1,0,0,0,0,0,0.166666666,15585
2019,"Willians Astudillo","MIN",16,53,49,16,10,4,0,2,11,7,1,0,1,1,2,0,4,0,0,0.326530612,15608
2019,"Aaron Judge","NYY",20,89,73,21,14,2,0,5,13,11,14,1,26,1,1,0,2,2,1,0.287671232,15640
2019,"Dominic Smith","NYM",23,34,27,10,8,2,0,0,7,4,6,0,6,1,0,0,0,0,0,0.37037037,15653
2019,"Billy McKinney","TOR",23,92,83,19,12,6,0,1,10,5,5,0,19,1,1,2,0,0,0,0.228915662,15654
2019,"Austin Meadows","TBR",20,83,74,26,15,4,1,6,11,19,8,2,18,1,0,0,1,3,0,0.351351351,15672
2019,"Jose Abreu","CHW",26,117,104,29,16,8,0,5,15,24,11,1,27,1,1,0,2,2,0,0.278846153,15676
2019,"Rowdy Tellez","TOR",25,86,77,17,9,3,0,5,12,16,6,0,27,2,1,0,1,0,0,0.22077922,15679
2019,"Luis Castillo","CIN",7,15,14,1,1,0,0,0,1,0,0,0,8,0,0,1,0,0,0,0.071428571,15689
2019,"Tyler O'Neill","STL",19,34,33,10,7,2,0,1,4,4,1,0,13,0,0,0,2,0,0,0.303030303,15711
2019,"Tyler Wade","NYY",18,52,44,10,10,0,0,0,8,5,7,0,18,0,0,1,0,5,0,0.227272727,15730
2019,"Yonathan Daza","COL",3,12,11,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,15794
2019,"Wander Suero","WSN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15855
2019,"Miguel Andujar","NYY",3,14,13,3,3,0,0,0,1,1,0,0,2,0,1,0,2,0,0,0.23076923,15878
2019,"Aledmys Diaz","HOU",12,41,39,8,4,1,1,2,5,9,1,0,6,0,1,0,2,0,0,0.205128205,15937
2019,"Clint Frazier","NYY",18,73,68,22,13,3,0,6,10,17,3,0,16,0,2,0,0,0,0,0.323529411,15983
2019,"Willy Adames","TBR",25,98,90,18,12,4,1,1,13,4,7,0,29,1,0,0,2,1,0,0.2,15986
2019,"Cody Bellinger","LAD",31,132,109,47,26,6,1,14,32,37,19,2,15,1,3,0,2,5,3,0.43119266,15998
2019,"Stevie Wilkerson","BAL",7,21,21,4,2,1,0,1,2,1,0,0,8,0,0,0,0,1,0,0.19047619,16041
2019,"Daniel Ponce de Leon","STL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110
2019,"Aaron Nola","PHI",6,11,8,0,0,0,0,0,2,0,2,0,4,0,0,1,0,0,0,0,16149
2019,"Brandon Woodruff","MIL",6,12,11,5,3,2,0,0,1,2,1,0,6,0,0,0,0,0,0,0.454545454,16162
2019,"Spencer Turnbull","DET",1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16207
2019,"J.D. Davis","NYM",24,74,63,19,12,4,0,3,12,8,11,0,12,0,0,0,0,0,0,0.301587301,16219
2019,"Trea Turner","WSN",4,15,14,5,2,1,0,2,4,4,1,0,5,0,0,0,0,4,0,0.357142857,16252
2019,"Kyle Freeland","COL",5,9,6,1,1,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0.166666666,16256
2019,"Sam Travis","BOS",2,7,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285,16263
2019,"Nick Ciuffo","TBR",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16291
2019,"Yairo Munoz","STL",8,11,10,2,1,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0.2,16313
2019,"Pablo Reyes","PIT",20,39,36,5,5,0,0,0,5,3,3,0,14,0,0,0,0,0,0,0.138888888,16357
2019,"Tyler Mahle","CIN",6,9,7,1,0,1,0,0,1,0,0,0,4,0,0,2,0,0,0,0.142857142,16358
2019,"Michael Conforto","NYM",29,129,104,28,14,8,0,6,20,14,22,2,29,2,1,0,1,2,0,0.269230769,16376
2019,"Brad Wieck","SDP",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16390
2019,"Yonny Chirinos","TBR",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16401
2019,"Francisco Mejia","SDP",14,44,41,6,3,3,0,0,2,1,2,0,12,1,0,0,2,0,0,0.146341463,16403
2019,"Richard Urena","TOR",10,35,32,10,7,3,0,0,2,0,1,0,8,0,0,2,0,0,0,0.3125,16411
2019,"Jordan Luplow","CLE",8,21,18,4,4,0,0,0,2,0,3,0,9,0,0,0,0,1,0,0.222222222,16424
2019,"Thairo Estrada","NYY",6,19,17,6,6,0,0,0,1,1,1,0,4,0,0,1,0,1,0,0.352941176,16426
2019,"Jason Martin","PIT",15,38,35,8,6,2,0,0,3,2,3,0,10,0,0,0,0,2,0,0.228571428,16429
2019,"Christian Arroyo","TBR",6,15,14,3,3,0,0,0,0,2,1,0,10,0,0,0,0,0,0,0.214285714,16434
2019,"Ryan O'Hearn","KCR",26,99,84,14,7,3,1,3,11,8,13,1,25,1,1,0,2,0,0,0.166666666,16442
2019,"Luis Guillorme","NYM",10,19,18,3,3,0,0,0,3,0,1,0,6,0,0,0,0,0,0,0.166666666,16451
2019,"Rhys Hoskins","PHI",28,128,104,29,14,6,1,8,19,24,21,0,33,3,0,0,2,0,1,0.278846153,16472
2019,"Kyle Schwarber","CHC",24,91,83,20,12,4,0,4,9,8,8,0,27,0,0,0,1,0,1,0.240963855,16478
2019,"Matt Chapman","OAK",30,131,110,31,16,7,0,8,15,20,16,0,16,3,2,0,1,0,1,0.281818181,16505
2019,"Isiah Kiner-Falefa","TEX",15,59,50,10,8,2,0,0,7,5,7,0,15,1,0,1,1,1,0,0.2,16512
2019,"Danny Jansen","TOR",21,75,66,12,8,4,0,0,5,4,7,0,21,1,1,0,1,0,0,0.181818181,16535
2019,"Ozzie Albies","ATL",29,132,121,35,23,5,1,6,24,12,10,0,21,1,0,0,1,3,2,0.289256198,16556
2019,"Mark Zagunis","CHC",17,29,28,7,4,3,0,0,1,4,1,0,12,0,0,0,1,0,0,0.25,16565
2019,"Connor Joe","SFG",8,16,15,1,1,0,0,0,1,0,1,0,5,0,0,0,1,0,0,0.066666666,16572
2019,"Yandy Diaz","TBR",26,114,94,28,15,5,1,7,18,18,17,0,20,0,3,0,5,1,0,0.29787234,16578
2019,"Erik Swanson","SEA",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16587
2019,"Luis Urias","SDP",11,29,24,2,1,1,0,0,2,0,4,0,11,1,0,0,3,0,0,0.083333333,16622
2019,"Greg Allen","CLE",17,42,38,4,2,2,0,0,4,6,2,0,14,1,1,0,0,0,0,0.105263157,16623
2019,"Brock Stewart","LAD",2,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,16727
2019,"Joshua Fuentes","COL",9,18,18,2,2,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0.111111111,16885
2019,"Aaron Wilkerson","MIL",1,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,16904
2019,"Colin Moran","PIT",23,63,56,15,10,3,0,2,5,11,7,1,12,0,0,0,1,0,0,0.267857142,16909
2019,"Luke Weaver","ARI",6,10,10,1,0,0,0,1,1,2,0,0,6,0,0,0,0,0,0,0.1,16918
2019,"Touki Toussaint","ATL",1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16929
2019,"Lane Thomas","STL",6,11,10,4,3,0,0,1,1,4,1,0,1,0,0,0,0,1,0,0.4,16939
2019,"Sean Newcomb","ATL",2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16943
2019,"Trevor Williams","PIT",5,11,9,1,1,0,0,0,0,2,1,0,4,0,0,1,0,0,0,0.111111111,16977
2019,"Gleyber Torres","NYY",29,123,114,31,19,7,0,5,16,15,6,0,28,0,2,1,2,3,0,0.271929824,16997
2019,"Alex Verdugo","LAD",30,72,69,23,13,4,2,4,8,16,3,0,8,0,0,0,1,0,0,0.333333333,17027
2019,"Grayson Greiner","DET",19,77,72,16,11,2,0,3,7,9,4,0,22,1,0,0,1,0,0,0.222222222,17062
2019,"Pablo Lopez","MIA",6,8,7,2,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.285714285,17085
2019,"Ramon Laureano","OAK",30,117,107,25,18,4,0,3,16,11,6,0,33,3,1,0,0,3,1,0.233644859,17128
2019,"Domingo German","NYY",1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17149
2019,"Chad Wallach","MIA",12,34,29,8,6,1,0,1,4,1,5,0,8,0,0,0,0,0,0,0.275862068,17161
2019,"Jung Ho Kang","PIT",24,81,75,12,5,3,0,4,5,8,6,0,28,0,0,0,2,0,0,0.16,17182
2019,"Yoan Moncada","CHW",26,115,105,33,19,7,1,6,22,20,9,0,26,1,0,0,0,2,2,0.314285714,17232
2019,"Alex Jackson","ATL",3,11,10,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,17276
2019,"Michael Chavis","BOS",10,39,32,10,6,1,0,3,7,8,6,0,10,1,0,0,3,1,1,0.3125,17321
2019,"Cole Tucker","PIT",10,38,36,9,5,3,0,1,4,2,2,1,12,0,0,0,1,0,0,0.25,17326
2019,"Rafael Devers","BOS",30,118,102,30,22,8,0,0,15,8,14,0,20,1,0,1,1,4,2,0.294117647,17350
2019,"Erick Fedde","WSN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17425
2019,"Jeff Hoffman","COL",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17432
2019,"Kelvin Gutierrez","KCR",3,12,11,4,4,0,0,0,1,3,1,0,2,0,0,0,0,0,0,0.363636363,17468
2019,"Chad Sobotka","ATL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17470
2019,"Jack Flaherty","STL",6,11,8,1,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0.125,17479
2019,"Eloy Jimenez","CHW",21,85,79,19,14,2,0,3,6,8,5,0,25,1,0,0,1,0,0,0.240506329,17484
2019,"Diego Castillo","TBR",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17496
2019,"Taylor Ward","LAA",2,6,6,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.166666666,17548
2019,"Taylor Clarke","ARI",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17611
2019,"JT Riddle","MIA",14,32,32,5,3,0,0,2,3,3,0,0,11,0,0,0,0,0,0,0.15625,17642
2019,"Alex Bregman","HOU",28,122,96,26,16,5,0,5,14,14,22,0,18,2,2,0,3,2,0,0.270833333,17678
2019,"Kevin Newman","PIT",4,12,11,3,2,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0.272727272,17696
2019,"Matt Beaty","LAD",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17710
2019,"Christin Stewart","DET",16,64,54,12,3,5,1,3,6,13,7,1,16,1,2,0,0,0,0,0.222222222,17714
2019,"Steven Duggar","SFG",27,117,108,24,15,6,0,3,10,11,6,0,35,1,2,0,0,1,2,0.222222222,17719
2019,"Richie Martin","BAL",22,74,67,11,9,1,1,0,5,1,6,0,25,1,0,0,1,1,0,0.164179104,17736
2019,"Braden Bishop","SEA",2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17806
2019,"Drew Jackson","BAL",3,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17807
2019,"Dennis Santana","LAD",2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17878
2019,"Andrew Benintendi","BOS",27,118,102,27,17,7,1,2,13,13,11,0,27,2,2,1,0,2,1,0.264705882,17901
2019,"Cedric Mullins","BAL",21,74,64,6,4,0,2,0,7,4,4,0,14,3,1,2,2,1,0,0.09375,17929
2019,"Andrew Stevenson","WSN",6,6,4,1,1,0,0,0,2,0,1,0,2,1,0,0,0,0,0,0.25,17932
2019,"Scott Kingery","PHI",13,35,32,13,7,4,0,2,5,6,1,0,5,2,0,0,0,1,0,0.40625,17975
2019,"Ty France","SDP",5,9,8,2,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.25,17982
2019,"David Fletcher","LAA",25,94,88,27,21,4,1,1,13,10,6,1,4,0,0,0,1,2,0,0.306818181,17992
2019,"Paul DeJong","STL",29,129,117,40,20,14,1,5,26,13,10,0,22,2,0,0,0,2,0,0.341880341,18015
2019,"Harrison Bader","STL",19,63,49,11,7,1,0,3,8,9,9,1,20,4,0,1,0,0,2,0.224489795,18030
2019,"Dylan Moore","SEA",17,40,35,7,5,1,0,1,4,3,3,0,15,2,0,0,2,1,0,0.2,18042
2019,"Phil Maton","SDP",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18064
2019,"Ryan Helsley","STL",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18138
2019,"Austin Dean","MIA",6,23,22,5,2,2,0,1,3,6,0,0,9,0,1,0,1,0,0,0.227272727,18288
2019,"Brian Anderson","MIA",28,121,107,26,20,4,0,2,5,6,14,0,26,0,0,0,1,3,0,0.242990654,18289
2019,"Dansby Swanson","ATL",29,112,96,25,12,6,2,5,14,22,12,1,25,1,3,0,0,2,1,0.260416666,18314
2019,"Victor Robles","WSN",28,114,106,27,14,7,1,5,20,12,5,0,34,2,0,1,0,7,1,0.254716981,18363
2019,"Michael Soroka","ATL",3,6,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,18383
2019,"Ronald Acuna Jr.","ATL",29,128,105,29,19,3,1,6,17,19,18,1,28,2,0,0,3,2,0,0.276190476,18401
2019,"Kenta Maeda","LAD",6,15,12,2,0,2,0,0,2,0,0,0,3,0,0,3,0,0,0,0.166666666,18498
2019,"Freddy Peralta","MIL",3,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.2,18679
2019,"Sandy Alcantara","MIA",5,9,8,1,1,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0.125,18684
2019,"Guillermo Heredia","TBR",14,33,25,4,2,1,0,1,3,5,5,0,10,1,0,2,1,0,0,0.16,18721
2019,"Pedro Avila","SDP",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18864
2019,"Brandon Lowe","TBR",25,100,90,26,14,5,1,6,17,17,8,0,33,1,1,0,1,3,0,0.288888888,18882
2019,"Yuli Gurriel","HOU",27,113,104,25,14,9,1,1,12,9,8,0,14,0,1,0,3,0,2,0.240384615,19198
2019,"Dakota Hudson","STL",5,10,8,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,19206
2019,"Lourdes Gurriel Jr.","TOR",13,44,40,7,3,4,0,0,2,7,3,0,12,1,0,0,2,1,1,0.175,19238
2019,"Seranthony Dominguez","PHI",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19249
2019,"Pete Alonso","NYM",29,123,106,31,13,8,1,9,20,26,14,0,35,2,1,0,3,0,0,0.29245283,19251
2019,"Garrett Hampson","COL",24,81,77,14,10,2,1,1,8,4,2,0,22,0,1,1,1,1,1,0.181818181,19262
2019,"Trevor Richards","MIA",6,10,10,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.1,19309
2019,"Eric Lauer","SDP",6,9,8,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,19316
2019,"Joey Lucchesi","SDP",6,10,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,19320
2019,"Bryan Reynolds","PIT",8,26,26,11,5,5,0,1,2,1,0,0,6,0,0,0,0,0,0,0.423076923,19326
2019,"Hector Velazquez","BOS",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19341
2019,"Corbin Burnes","MIL",4,7,6,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.333333333,19361
2019,"Walker Buehler","LAD",6,12,11,1,0,0,0,1,1,1,0,0,5,0,0,1,0,0,0,0.09090909,19374
2019,"Jon Duplantier","ARI",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19546
2019,"Nathaniel Lowe","TBR",1,5,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.25,19566
2019,"Vladimir Guerrero Jr.","TOR",4,17,14,3,2,1,0,0,0,0,3,0,4,0,0,0,0,0,0,0.214285714,19611
2019,"Kyle Wright","ATL",3,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19665
2019,"Jake Noll","WSN",4,7,6,1,0,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0.166666666,19703
2019,"Fernando Tatis Jr.","SDP",27,111,100,30,18,5,1,6,14,13,8,0,32,2,1,0,2,6,2,0.3,19709
2019,"Luis Rengifo","LAA",5,19,16,4,2,2,0,0,1,1,2,0,3,0,1,0,1,0,0,0.25,19858
2019,"Carter Kieboom","WSN",5,21,19,3,1,0,0,2,2,2,2,0,7,0,0,0,0,0,0,0.157894736,19958
2019,"Bryse Wilson","ATL",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19990
2019,"Chris Paddack","SDP",6,10,9,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,20099
2019,"Juan Soto","WSN",28,125,105,26,15,5,0,6,16,22,19,0,32,1,0,0,3,3,0,0.247619047,20123
2019,"Nick Margevicius","SDP",6,9,7,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.285714285,20395
