Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2022,"Harold Ramirez","TBR",120,435,403,121,91,24,0,6,46,58,19,1,72,9,4,0,5,3,5,0.300248138,14387
2022,"Ronald Guzman","NYY",2,6,6,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,14388
2022,"Jake Cave","MIN",53,177,164,35,20,7,3,5,17,20,11,0,49,0,2,0,2,2,0,0.213414634,14477
2022,"Pedro Severino","MIL",8,21,18,4,2,2,0,0,0,1,3,0,7,0,0,0,0,0,0,0.222222222,14523
2022,"Anthony Santander","BAL",151,647,574,138,81,24,0,33,78,89,55,1,122,13,5,0,14,0,2,0.240418118,14551
2022,"Nomar Mazara","SDP",53,171,159,42,32,8,0,2,16,18,10,0,40,2,0,0,3,0,0,0.264150943,14553
2022,"Franmil Reyes","2 Tms",118,473,438,97,64,17,2,14,43,47,30,0,157,2,3,0,12,2,1,0.221461187,14566
2022,"Franchy Cordero","BOS",82,275,242,53,27,17,1,8,36,29,28,1,92,1,2,2,1,4,1,0.219008264,14567
2022,"David Bote","CHC",40,127,116,30,18,8,0,4,15,12,6,0,45,4,1,0,3,1,0,0.258620689,14593
2022,"Harold Castro","DET",118,443,420,114,84,21,2,7,37,47,17,1,79,1,2,3,5,0,1,0.271428571,14691
2022,"Manuel Margot","TBR",89,363,336,92,68,18,2,4,36,47,24,1,68,2,1,0,7,7,3,0.273809523,14712
2022,"Brett Phillips","2 Tms",76,225,201,29,18,6,0,5,22,15,16,0,94,3,1,4,0,7,0,0.144278606,14735
2022,"Yu Chang","4 Tms",65,190,168,35,25,6,0,4,19,15,16,0,59,4,2,0,5,0,1,0.208333333,14773
2022,"Luke Voit","2 Tms",135,568,500,113,69,22,0,22,55,69,55,1,179,7,6,0,9,1,1,0.226,14811
2022,"Kyle Farmer","CIN",145,583,526,134,94,25,1,14,58,78,33,0,99,16,6,2,20,4,3,0.254752851,14813
2022,"Mike Yastrzemski","SFG",148,558,485,104,54,31,2,17,73,57,61,0,141,5,6,1,3,5,1,0.214432989,14854
2022,"Tony Kemp","OAK",147,558,497,117,84,24,2,7,61,46,45,0,69,8,3,5,5,11,1,0.235412474,14894
2022,"Andrew Knapp","3 Tms",14,46,39,5,4,1,0,0,4,4,5,0,12,1,1,0,0,0,0,0.128205128,14942
2022,"Johan Camargo","PHI",50,166,152,36,30,3,0,3,8,15,13,0,37,0,0,1,1,0,0,0.236842105,14950
2022,"Victor Caratini","MIL",93,314,272,54,33,12,0,9,26,34,31,1,67,9,1,1,11,0,0,0.198529411,14968
2022,"Dom Nunez","COL",14,41,33,4,3,1,0,0,3,2,6,0,10,0,2,0,0,0,0,0.121212121,15055
2022,"Adam Engel","CHW",99,260,245,55,39,13,1,2,32,17,11,1,76,4,0,0,2,12,4,0.224489795,15082
2022,"Jonathan Davis","MIL",32,91,76,17,16,1,0,0,9,4,14,0,26,0,0,1,1,7,1,0.22368421,15104
2022,"Ryan McMahon","COL",144,597,529,130,84,23,3,20,67,67,60,0,158,5,3,0,7,7,3,0.245746691,15112
2022,"Hunter Dozier","KCR",126,500,462,109,67,26,4,12,51,41,34,0,125,3,1,0,14,4,3,0.235930735,15117
2022,"Tim Locastro","NYY",28,46,43,8,5,1,0,2,13,4,2,0,7,1,0,0,0,8,2,0.186046511,15124
2022,"Trey Mancini","2 Tms",143,587,519,124,82,23,1,18,56,63,53,2,135,10,5,0,12,0,0,0.238921001,15149
2022,"Mitch Garver","TEX",54,215,188,39,22,7,0,10,23,24,23,0,53,2,2,0,3,1,1,0.207446808,15161
2022,"Josh VanMeter","PIT",66,192,171,32,22,5,2,3,15,14,19,0,45,0,2,0,3,4,0,0.187134502,15170
2022,"Tim Anderson","CHW",79,351,332,100,81,13,0,6,50,25,14,1,55,5,0,0,10,13,0,0.301204819,15172
2022,"Chad Pinder","OAK",111,379,361,85,55,18,0,12,38,42,14,0,118,0,2,1,10,2,0,0.235457063,15191
2022,"Brandon Dixon","SDP",4,14,14,3,2,1,0,0,1,1,0,0,5,0,0,0,1,0,0,0.214285714,15214
2022,"Adam Frazier","SEA",156,602,541,129,100,22,4,3,61,42,46,1,73,5,6,4,15,11,6,0.238447319,15223
2022,"Austin Wynns","SFG",60,177,162,42,32,7,0,3,14,21,10,0,38,3,1,1,9,0,0,0.259259259,15271
2022,"Garrett Cooper","MIA",119,469,414,108,64,33,2,9,37,50,40,0,119,10,5,0,6,0,0,0.260869565,15279
2022,"Frank Schwindel","CHC",75,292,271,62,43,11,0,8,23,36,19,1,58,0,2,0,12,0,0,0.228782287,15351
2022,"Jeff McNeil","NYM",146,589,533,174,125,39,1,9,73,62,40,1,61,11,5,0,6,4,0,0.326454033,15362
2022,"Jack Mayfield","LAA",23,74,70,13,10,1,1,1,8,6,3,0,17,1,0,0,1,1,0,0.185714285,15402
2022,"Kris Bryant","COL",42,181,160,49,32,12,0,5,28,14,17,0,27,2,2,0,7,0,0,0.30625,15429
2022,"Hunter Renfroe","MIL",125,522,474,121,68,23,1,29,62,72,39,1,121,4,3,2,11,1,1,0.255274261,15464
2022,"Aristides Aquino","CIN",80,276,259,51,28,13,0,10,24,30,17,0,101,0,0,0,1,2,3,0.196911196,15482
2022,"Victor Reyes","DET",91,336,315,80,55,19,3,3,27,34,13,0,77,4,4,0,7,2,2,0.253968253,15487
2022,"J.P. Crawford","SEA",144,603,518,126,93,24,3,6,57,42,68,0,80,10,5,2,11,3,2,0.243243243,15491
2022,"Amed Rosario","CLE",153,670,637,180,134,26,9,11,86,71,25,0,111,4,4,0,19,18,4,0.282574568,15518
2022,"Mike Ford","4 Tms",48,149,131,27,19,5,0,3,9,10,17,0,40,1,0,0,1,0,0,0.20610687,15585
2022,"Willians Astudillo","MIA",19,55,54,13,12,0,0,1,5,4,1,0,3,0,0,0,2,1,0,0.24074074,15608
2022,"Aaron Judge","NYY",157,696,570,177,87,28,0,62,133,131,111,19,175,6,5,0,14,16,3,0.310526315,15640
2022,"Dominic Smith","NYM",50,152,134,26,15,10,1,0,11,17,12,0,37,4,2,0,0,0,0,0.19402985,15653
2022,"Billy McKinney","OAK",20,57,52,5,3,1,0,1,3,4,4,1,16,0,1,0,0,0,0,0.096153846,15654
2022,"Austin Meadows","DET",36,147,128,32,24,6,2,0,9,11,16,0,17,3,0,0,2,0,1,0.25,15672
2022,"Reese McGuire","2 Tms",84,274,249,67,49,14,1,3,25,22,12,0,56,3,3,6,6,1,0,0.269076305,15674
2022,"Jose Abreu","CHW",157,679,601,183,128,40,0,15,85,75,62,2,110,12,4,0,19,0,0,0.304492512,15676
2022,"Rowdy Tellez","MIL",151,599,529,116,58,23,0,35,67,89,62,9,121,5,3,0,20,2,1,0.219281663,15679
2022,"Gosuke Katoh","TOR",5,11,7,1,0,1,0,0,2,0,3,0,1,0,0,1,0,0,0,0.142857142,15697
2022,"Tyler O'Neill","STL",94,383,334,76,50,11,1,14,56,58,38,0,103,4,7,0,9,14,4,0.22754491,15711
2022,"Tyler Wade","LAA",58,163,147,32,26,5,0,1,22,8,10,0,33,1,0,5,3,8,5,0.217687074,15730
2022,"Yonathan Daza","COL",104,408,372,112,87,21,2,2,56,34,26,0,58,4,5,1,12,0,3,0.301075268,15794
2022,"Jose Godoy","2 Tms",7,22,20,1,1,0,0,0,3,1,2,0,9,0,0,0,0,0,0,0.05,15808
2022,"Miguel Andujar","2 Tms",36,140,132,31,24,5,1,1,13,17,5,0,27,0,3,0,1,4,1,0.234848484,15878
2022,"Luis Torrens","SEA",53,166,151,34,29,2,0,3,13,15,12,0,50,1,2,0,5,0,0,0.225165562,15905
2022,"Aledmys Diaz","HOU",90,327,305,74,49,13,0,12,35,38,18,0,53,2,2,0,7,1,1,0.24262295,15937
2022,"Austin Nola","SDP",106,397,347,87,68,15,0,4,40,40,34,1,60,6,9,1,5,2,1,0.250720461,15941
2022,"Travis Demeritte","ATL",26,96,89,19,14,2,0,3,9,6,6,0,32,0,1,0,2,0,0,0.213483146,15958
2022,"Clint Frazier","CHC",17,45,37,8,5,3,0,0,4,1,7,0,11,1,0,0,1,1,0,0.216216216,15983
2022,"Willy Adames","MIL",139,617,563,134,72,31,0,31,83,98,49,3,166,1,4,0,11,8,3,0.238010657,15986
2022,"Cody Bellinger","LAD",142,550,504,106,57,27,3,19,70,68,38,0,150,2,6,0,7,14,3,0.21031746,15998
2022,"Mark Payton","CHW",8,25,21,3,3,0,0,0,3,1,4,0,4,0,0,0,0,0,0,0.142857142,16042
2022,"Austin Slater","SFG",116,325,277,73,49,15,2,7,49,34,40,0,89,6,2,0,9,12,1,0.263537906,16153
2022,"J.D. Davis","2 Tms",114,365,318,79,50,16,1,12,46,35,39,1,122,6,2,0,13,1,1,0.248427672,16219
2022,"Bradley Zimmer","2 Tms",61,117,105,13,6,5,0,2,18,5,5,0,45,6,0,1,0,3,2,0.123809523,16221
2022,"Trea Turner","LAD",160,708,652,194,130,39,4,21,101,100,45,1,131,3,6,0,9,27,3,0.297546012,16252
2022,"Michael Hermosillo","CHC",27,73,61,7,5,2,0,0,7,4,7,0,27,4,0,1,0,1,0,0.114754098,16285
2022,"Yairo Munoz","PHI",26,60,57,12,7,2,0,3,7,7,3,0,10,0,0,0,0,1,0,0.210526315,16313
2022,"Nick Gordon","MIN",131,443,405,110,69,28,4,9,45,50,19,1,105,10,6,3,8,6,4,0.271604938,16337
2022,"Pablo Reyes","MIL",5,16,15,4,4,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.266666666,16357
2022,"Oscar Mercado","2 Tms",49,128,121,25,14,6,1,4,17,16,5,0,29,1,1,0,4,2,2,0.20661157,16375
2022,"Francisco Mejia","TBR",87,299,289,70,42,22,0,6,32,31,7,0,65,2,1,0,6,0,0,0.242214532,16403
2022,"Sergio Alcantara","2 Tms",77,224,205,45,30,8,1,6,26,29,12,0,57,1,4,2,6,1,2,0.219512195,16417
2022,"Jordan Luplow","ARI",82,234,205,36,20,5,0,11,26,28,25,1,60,3,1,0,5,5,1,0.175609756,16424
2022,"Thairo Estrada","SFG",139,541,488,127,89,22,2,14,71,62,33,0,89,14,5,1,10,21,6,0.260245901,16426
2022,"Christian Arroyo","BOS",85,300,280,80,57,16,1,6,32,36,13,2,49,3,2,2,7,5,1,0.285714285,16434
2022,"Ryan O'Hearn","KCR",65,145,134,32,24,6,1,1,14,16,8,0,35,2,1,0,2,0,0,0.23880597,16442
2022,"Luis Guillorme","NYM",96,335,297,81,66,12,1,2,33,17,34,1,46,2,0,2,15,1,0,0.272727272,16451
2022,"Rhys Hoskins","PHI",156,672,589,145,80,33,2,30,81,79,72,0,169,6,4,0,12,2,1,0.246179966,16472
2022,"Kyle Schwarber","PHI",155,669,577,126,56,21,3,46,100,94,86,3,200,4,2,0,10,10,1,0.218370883,16478
2022,"Matt Chapman","TOR",154,621,538,123,68,27,1,27,83,76,68,1,170,10,5,0,7,2,2,0.228624535,16505
2022,"Isiah Kiner-Falefa","NYY",140,531,483,126,102,20,0,4,66,48,35,2,72,5,5,3,13,22,4,0.260869565,16512
2022,"Mauricio Dubon","2 Tms",88,265,243,52,38,9,0,5,31,24,13,0,30,1,5,3,7,2,3,0.213991769,16530
2022,"Danny Jansen","TOR",67,248,215,56,31,10,0,15,34,44,25,1,44,3,5,0,1,1,0,0.260465116,16535
2022,"Ozzie Albies","ATL",64,269,247,61,37,16,0,8,36,35,16,0,47,2,4,0,0,3,5,0.246963562,16556
2022,"Connor Joe","COL",110,467,404,96,65,20,4,7,56,28,55,0,97,7,1,0,8,6,2,0.237623762,16572
2022,"Yandy Diaz","TBR",135,558,473,140,98,33,0,9,71,57,78,2,60,6,1,0,10,3,3,0.295983086,16578
2022,"Kevin Padlo","3 Tms",13,34,33,4,3,1,0,0,0,3,1,0,10,0,0,0,2,0,0,0.121212121,16593
2022,"Luis Urias","MIL",119,472,406,97,63,17,1,16,54,47,50,0,99,11,5,0,9,1,2,0.238916256,16622
2022,"Greg Allen","PIT",43,134,118,22,16,4,0,2,17,8,10,0,42,2,1,3,2,8,2,0.186440677,16623
2022,"Brian O'Keefe","SEA",2,4,3,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.333333333,16680
2022,"Jason Vosler","SFG",36,111,98,26,15,6,1,4,14,12,10,1,29,2,1,0,3,1,1,0.265306122,16686
2022,"Jose Trevino","NYY",106,353,335,83,59,12,1,11,39,43,15,0,62,2,1,0,5,2,1,0.247761194,16725
2022,"Colin Moran","CIN",41,127,109,23,15,3,0,5,11,23,16,0,30,0,3,0,4,0,0,0.211009174,16909
2022,"Luke Weaver","ARI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16918
2022,"Aramis Garcia","CIN",42,115,108,23,20,2,0,1,6,4,3,0,34,2,0,2,4,0,1,0.212962962,16925
2022,"Jonah Heim","TEX",124,450,406,92,55,20,1,16,51,48,41,0,87,1,2,0,10,2,0,0.226600985,16930
2022,"Lane Thomas","WSN",139,548,498,120,75,26,2,17,62,52,41,0,132,4,5,0,8,8,4,0.240963855,16939
2022,"Derek Hill","DET",28,92,83,19,16,2,0,1,8,3,5,0,28,0,1,3,0,3,0,0.228915662,16947
2022,"Chadwick Tromp","ATL",1,4,4,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0.75,16953
2022,"Eddy Alvarez","LAD",11,27,25,4,4,0,0,0,1,3,0,0,9,0,1,1,1,1,0,0.16,16959
2022,"Gleyber Torres","NYY",140,572,526,135,82,28,1,24,73,76,39,2,129,3,3,1,12,10,5,0.256653992,16997
2022,"Edmundo Sosa","2 Tms",72,190,176,40,23,11,4,2,26,21,5,0,50,7,1,1,6,6,1,0.227272727,17022
2022,"Magneuris Sierra","LAA",37,96,91,15,11,1,3,0,7,5,4,0,25,0,0,1,0,6,1,0.164835164,17023
2022,"Alex Verdugo","BOS",151,644,593,166,115,39,1,11,75,74,42,2,86,3,6,0,14,1,3,0.279932546,17027
2022,"Jose Herrera","ARI",45,124,111,21,19,2,0,0,9,5,9,0,34,0,0,4,1,0,0,0.189189189,17040
2022,"Grayson Greiner","ARI",2,8,6,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0.166666666,17062
2022,"Meibrys Viloria","TEX",25,75,63,10,7,1,0,2,10,5,11,0,29,0,1,0,0,0,0,0.158730158,17109
2022,"Ramon Laureano","OAK",93,383,346,73,42,18,0,13,49,34,25,0,104,12,0,0,6,11,6,0.210982658,17128
2022,"Chad Wallach","LAA",11,40,35,5,3,1,0,1,3,4,4,0,9,0,0,1,1,0,0,0.142857142,17161
2022,"Monte Harrison","LAA",7,14,11,2,1,0,0,1,5,3,2,0,8,1,0,0,1,1,0,0.181818181,17216
2022,"Yoan Moncada","CHW",103,433,397,84,53,18,1,12,41,51,32,2,114,2,1,1,5,2,0,0.211586901,17232
2022,"Jorge Mateo","BAL",147,533,494,109,64,25,7,13,63,50,27,0,147,5,2,3,8,35,9,0.220647773,17273
2022,"Alex Jackson","MIL",4,12,12,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.25,17276
2022,"Bobby Bradley","CLE",7,17,17,2,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0.117647058,17278
2022,"Luis Liberato","SDP",4,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17307
2022,"Michael Chavis","PIT",121,426,401,92,59,16,3,14,39,49,19,1,126,2,4,0,4,1,1,0.229426433,17321
2022,"Cole Tucker","PIT",18,63,63,11,9,1,1,0,3,2,0,0,25,0,0,0,1,1,0,0.174603174,17326
2022,"Willi Castro","DET",110,392,365,88,60,18,2,8,47,31,15,0,82,8,3,1,4,9,4,0.24109589,17338
2022,"Rafael Devers","BOS",141,614,555,164,94,42,1,27,84,88,50,11,114,6,3,0,14,3,1,0.295495495,17350
2022,"Yermin Mercedes","SFG",31,83,73,17,11,5,0,1,9,8,9,0,17,1,0,0,1,0,0,0.232876712,17423
2022,"Jose Siri","2 Tms",93,325,301,64,42,13,2,7,53,24,20,0,108,3,1,0,3,14,2,0.212624584,17452
2022,"Kelvin Gutierrez","BAL",12,33,28,4,3,1,0,0,2,3,4,0,8,0,0,0,1,1,0,0.142857142,17468
2022,"Narciso Crook","CHC",4,9,8,2,1,1,0,0,1,2,0,0,3,0,1,0,1,0,0,0.25,17473
2022,"Eloy Jimenez","CHW",84,327,292,86,58,12,0,16,40,54,28,0,72,3,4,0,8,0,0,0.294520547,17484
2022,"Taylor Ward","LAA",135,564,495,139,92,22,2,23,73,65,60,0,120,4,5,0,5,5,3,0.28080808,17548
2022,"Myles Straw","CLE",151,596,535,118,93,22,3,0,72,32,54,0,87,1,4,2,4,21,1,0.220560747,17620
2022,"JT Riddle","CIN",2,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,17642
2022,"Alex Bregman","HOU",155,656,548,142,81,38,0,23,93,93,87,1,77,11,10,0,18,1,2,0.259124087,17678
2022,"Vimael Machin","OAK",72,253,223,49,36,12,0,1,26,13,25,0,47,2,3,0,6,1,1,0.219730941,17684
2022,"Kevin Newman","PIT",78,309,288,79,57,18,2,2,31,24,16,0,48,2,1,2,6,8,2,0.274305555,17696
2022,"Matt Beaty","SDP",18,47,43,4,2,1,1,0,6,1,2,0,8,2,0,0,3,0,0,0.093023255,17710
2022,"Steven Duggar","3 Tms",25,80,72,11,7,3,1,0,7,4,7,0,41,0,1,0,0,5,1,0.152777777,17719
2022,"Skye Bolt","OAK",38,116,106,21,15,2,0,4,10,13,7,0,30,2,1,0,1,5,0,0.198113207,17723
2022,"Evan Phillips","LAD",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17734
2022,"Richie Martin","BAL",12,33,30,5,3,0,2,0,4,3,3,0,10,0,0,0,0,3,1,0.166666666,17736
2022,"Josh Lester","DET",2,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17737
2022,"Max Schrock","CIN",13,27,26,4,4,0,0,0,1,1,1,0,6,0,0,0,0,0,0,0.153846153,17750
2022,"DJ Stewart","BAL",3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17766
2022,"Jose Alvarado","PHI",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17780
2022,"Drew Jackson","OAK",2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17807
2022,"Willie Calhoun","2 Tms",22,62,52,7,3,3,0,1,7,3,9,0,8,1,0,0,2,0,0,0.134615384,17838
2022,"Tyler Nevin","BAL",53,184,157,31,25,4,0,2,17,16,20,0,46,4,3,0,4,0,0,0.197452229,17893
2022,"Andrew Benintendi","2 Tms",125,521,461,140,109,23,3,5,54,51,52,0,77,2,5,1,7,8,3,0.303687635,17901
2022,"Brendan Rodgers","COL",136,581,527,140,94,30,3,13,72,63,46,0,101,3,5,0,25,0,0,0.265654648,17907
2022,"Marcus Wilson","SEA",3,6,5,1,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0.2,17910
2022,"Ian Happ","CHC",158,641,573,155,94,42,2,17,72,72,58,4,149,6,4,0,11,9,4,0.270506108,17919
2022,"Cedric Mullins","BAL",153,672,608,157,105,32,4,16,89,64,47,2,126,9,5,1,4,34,10,0.258223684,17929
2022,"Sam Hilliard","COL",61,200,174,32,23,6,1,2,26,14,23,0,57,1,2,0,2,5,1,0.183908045,17954
2022,"Ty France","SEA",140,613,551,151,103,27,1,20,65,83,35,3,94,21,5,0,18,0,0,0.274047186,17982
2022,"Tyler Stephenson","CIN",47,183,166,53,38,9,0,6,24,35,12,0,47,3,2,0,4,1,0,0.319277108,17988
2022,"David Fletcher","LAA",60,228,216,55,43,9,1,2,20,17,7,0,16,3,0,2,6,1,0,0.254629629,17992
2022,"Paul DeJong","STL",69,237,210,33,18,9,0,6,19,25,21,0,79,4,2,0,2,3,2,0.157142857,18015
2022,"Hoy Park","PIT",22,60,51,11,7,2,0,2,7,6,4,0,15,1,2,2,0,1,0,0.215686274,18027
2022,"Harrison Bader","2 Tms",84,313,292,73,55,10,3,5,38,30,15,0,62,4,2,0,4,17,3,0.25,18030
2022,"Mark Mathias","2 Tms",30,91,81,20,11,3,0,6,13,20,9,0,30,0,1,0,0,3,0,0.24691358,18032
2022,"Jake Cronenworth","SDP",158,684,587,140,89,30,4,17,88,88,70,3,131,16,8,0,2,3,0,0.238500851,18036
2022,"Dylan Moore","SEA",95,255,205,46,27,11,2,6,41,24,34,2,75,13,1,1,5,21,8,0.224390243,18042
2022,"Sam Haggerty","SEA",73,200,176,45,30,9,1,5,29,23,18,3,53,4,2,1,4,13,1,0.255681818,18054
2022,"Kyle Garlick","MIN",63,162,150,35,23,3,0,9,23,18,8,0,48,3,1,0,2,0,0,0.233333333,18063
2022,"Garrett Stubbs","PHI",44,121,106,28,18,4,1,5,19,16,14,0,30,0,0,1,2,2,0,0.264150943,18067
2022,"Austin Allen","OAK",5,16,14,1,1,0,0,0,1,0,1,0,9,1,0,0,1,0,0,0.071428571,18083
2022,"LaMonte Wade Jr.","SFG",76,251,217,45,29,7,1,8,29,26,26,0,51,5,1,2,0,1,0,0.207373271,18126
2022,"Ka'ai Tom","SFG",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18136
2022,"Patrick Mazeika","NYM",24,72,68,13,8,4,0,1,4,6,2,0,9,0,0,2,0,0,0,0.19117647,18142
2022,"Seth Brown","OAK",148,555,500,115,61,26,3,25,55,73,51,3,146,3,1,0,7,11,2,0.23,18171
2022,"Austin Dean","SFG",3,9,8,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.375,18288
2022,"Brian Anderson","MIA",98,383,338,75,50,16,1,8,43,28,37,2,101,7,1,0,7,1,0,0.221893491,18289
2022,"Dansby Swanson","ATL",162,696,640,177,119,32,1,25,99,96,49,0,182,3,4,0,12,18,7,0.2765625,18314
2022,"Edwin Rios","LAD",27,92,86,21,13,1,0,7,12,17,5,1,36,1,0,0,2,0,1,0.244186046,18316
2022,"Kyle Tucker","HOU",150,609,544,140,81,28,1,30,71,107,59,4,95,1,2,0,11,25,4,0.257352941,18345
2022,"Daz Cameron","DET",21,70,64,14,9,3,1,1,6,8,5,0,20,1,0,0,1,2,0,0.21875,18353
2022,"Austin Riley","ATL",159,693,615,168,89,39,2,38,90,93,57,1,168,17,4,0,13,2,0,0.273170731,18360
2022,"Victor Robles","WSN",122,407,366,82,64,10,2,6,42,33,17,0,104,9,4,11,3,15,4,0.224043715,18363
2022,"Lewin Diaz","MIA",50,174,160,27,18,4,0,5,12,11,11,0,54,1,2,0,3,1,0,0.16875,18365
2022,"Jermaine Palacios","MIN",25,77,70,10,8,0,0,2,8,6,4,0,27,0,2,1,2,0,0,0.142857142,18371
2022,"Ryan Mountcastle","BAL",145,609,555,139,88,28,1,22,62,85,43,1,154,4,7,0,12,4,1,0.25045045,18373
2022,"Travis Blankenhorn","NYM",1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18395
2022,"Juan Yepez","STL",74,274,253,64,39,13,0,12,27,30,16,0,61,1,4,0,6,0,0,0.252964426,18400
2022,"Ronald Acuna Jr.","ATL",119,533,467,124,85,24,0,15,71,50,53,4,126,10,3,0,8,29,11,0.265524625,18401
2022,"P.J. Higgins","CHC",70,229,201,46,28,11,1,6,23,30,22,0,58,2,1,3,2,0,0,0.228855721,18433
2022,"Trent Grisham","SDP",145,524,451,83,48,16,2,17,58,53,57,1,150,7,2,7,3,7,1,0.184035476,18564
2022,"Luis Arraez","MIN",144,603,547,173,133,31,1,8,88,49,50,2,43,3,3,0,6,4,4,0.316270566,18568
2022,"Ke'Bryan Hayes","PIT",134,560,505,123,89,24,3,7,55,41,48,0,122,5,2,0,12,20,5,0.243564356,18577
2022,"Brendon Davis","DET",3,11,10,2,2,0,0,0,2,0,1,0,3,0,0,0,0,1,0,0.2,18587
2022,"Donny Sands","PHI",3,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,18603
2022,"Jared Walsh","LAA",117,454,423,91,56,18,2,15,41,44,27,4,138,4,0,0,6,2,1,0.215130023,18607
2022,"Nick Plummer","NYM",12,31,29,4,1,1,0,2,4,6,1,0,12,1,0,0,1,0,0,0.137931034,18690
2022,"Guillermo Heredia","ATL",35,82,76,12,5,3,1,3,12,8,6,0,32,0,0,0,1,0,0,0.157894736,18721
2022,"Ramon Urias","BAL",116,445,403,100,66,17,1,16,50,51,30,1,98,5,4,3,7,1,0,0.248138957,18795
2022,"Andy Ibanez","TEX",40,128,119,26,21,4,0,1,13,9,9,0,21,0,0,0,0,3,0,0.218487394,18819
2022,"Jose Azocar","SDP",86,216,202,52,40,9,3,0,24,10,12,0,44,0,1,1,6,5,6,0.257425742,18821
2022,"Josh Naylor","CLE",122,498,449,115,67,28,0,20,47,79,38,4,80,6,5,0,13,6,1,0.256124721,18839
2022,"Brandon Lowe","TBR",65,266,235,52,32,10,2,8,31,25,27,0,61,3,1,0,1,1,0,0.221276595,18882
2022,"Seby Zavala","CHW",59,205,178,48,32,14,0,2,22,21,19,0,64,3,2,3,1,0,0,0.269662921,18887
2022,"Danny Mendick","CHW",29,106,97,28,20,4,1,3,22,15,7,0,23,1,0,1,2,1,0,0.288659793,18889
2022,"Lucius Fox","WSN",8,28,25,2,2,0,0,0,2,2,1,0,9,0,0,2,1,1,0,0.08,18899
2022,"Leody Taveras","TEX",94,341,314,82,61,14,2,5,39,34,21,0,88,2,3,1,2,11,5,0.261146496,18900
2022,"Yusniel Diaz","BAL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18905
2022,"Estevan Florial","NYY",13,35,31,3,3,0,0,0,4,1,3,0,13,1,0,0,0,2,0,0.096774193,19151
2022,"Zack Collins","2 Tms",32,108,97,15,7,4,0,4,9,11,9,0,41,1,1,0,0,0,0,0.154639175,19181
2022,"Will Smith","LAD",137,578,508,132,79,26,3,24,68,87,56,4,96,10,4,0,11,1,0,0.259842519,19197
2022,"Yuli Gurriel","HOU",145,584,545,132,84,40,0,8,53,53,30,0,73,6,3,0,13,8,0,0.242201834,19198
2022,"Lourdes Gurriel Jr.","TOR",121,493,453,132,94,32,1,5,52,52,31,1,83,6,2,0,11,3,4,0.291390728,19238
2022,"Chris Okey","CIN",6,13,12,2,2,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0.166666666,19245
2022,"Pete Alonso","NYM",160,685,597,162,95,27,0,40,95,131,67,16,128,12,9,0,17,5,1,0.271356783,19251
2022,"Cavan Biggio","TOR",95,303,257,52,27,18,1,6,43,24,38,0,85,6,1,1,2,2,0,0.20233463,19252
2022,"Jake Fraley","CIN",68,247,216,56,35,9,0,12,33,28,26,1,54,3,2,0,1,4,1,0.259259259,19260
2022,"Garrett Hampson","COL",76,226,199,42,30,7,3,2,29,15,21,0,63,1,2,3,3,12,2,0.211055276,19262
2022,"Stone Garrett","ARI",27,84,76,21,9,8,0,4,13,10,3,0,27,1,1,0,1,3,1,0.276315789,19273
2022,"Adolis Garcia","TEX",156,657,605,151,85,34,5,27,88,101,40,2,183,6,6,0,9,25,6,0.249586776,19287
2022,"Randy Arozarena","TBR",153,645,586,154,90,41,3,20,72,89,46,2,156,11,2,0,17,32,12,0.262798634,19290
2022,"Nick Senzel","CIN",109,420,373,86,68,13,0,5,45,25,30,0,76,5,1,2,7,8,5,0.230563002,19293
2022,"Nick Solak","TEX",34,95,82,17,13,1,0,3,14,4,7,0,19,5,0,1,1,3,2,0.207317073,19294
